id,date,bedrooms,bathrooms,sqft_living,sqft_above,grade,price
4438000165,20150420T000000,2,1.0,730,730,6,122000.0
6744700423,20140606T000000,3,1.75,1470,1070,7,432000.0
2473002100,20140827T000000,4,2.25,2330,2330,8,375000.0
4399200245,20140625T000000,4,2.25,2460,2460,8,276000.0
1326059085,20140721T000000,3,2.25,2080,1680,8,450000.0
6324000090,20150511T000000,2,1.0,990,990,6,210000.0
9542830600,20141121T000000,3,2.5,1450,1450,7,279000.0
2767604580,20150223T000000,3,1.75,1340,1340,7,635000.0
662310900,20150220T000000,3,2.5,2730,2730,9,350000.0
1432600100,20140924T000000,3,1.0,1140,1140,6,218000.0
8928100025,20150324T000000,4,1.5,1950,1650,7,750000.0
1221039058,20150213T000000,4,1.75,2000,1150,7,310597.0
3840700600,20150401T000000,3,1.0,900,700,5,355000.0
8691410100,20140527T000000,5,2.75,3390,3390,9,735000.0
7883607645,20140602T000000,1,1.0,720,720,6,155000.0
9435300051,20140611T000000,3,1.0,940,940,7,354000.0
6179900090,20150507T000000,3,1.75,1770,1400,7,415000.0
6840700165,20140701T000000,1,1.0,590,590,7,202000.0
2768301217,20150506T000000,3,2.5,1980,1470,7,580000.0
629000615,20141022T000000,4,3.25,3070,2180,10,1495000.0
7202360600,20141008T000000,4,2.5,3500,3500,9,790000.0
7852020590,20150305T000000,3,2.5,2100,2100,8,499900.0
2023039160,20150423T000000,4,2.25,2620,1820,7,525000.0
2597520090,20140622T000000,4,2.5,2810,2810,9,810000.0
8631600025,20150220T000000,4,1.5,2290,1330,7,425000.0
8100000110,20141226T000000,3,1.75,1350,1350,7,241250.0
5151800015,20141112T000000,4,2.5,2770,1600,8,318700.0
9521101055,20140827T000000,4,1.75,2530,2070,8,720000.0
2475901105,20140715T000000,3,1.0,1280,1280,5,291000.0
1726069202,20140718T000000,3,1.75,1060,1060,7,420000.0
3530450100,20140726T000000,2,1.75,1000,1000,8,210000.0
8941800100,20150427T000000,3,3.25,3870,2970,9,645000.0
809002215,20140519T000000,5,2.0,3370,2140,7,762000.0
6209000165,20140724T000000,4,1.75,2290,2290,6,247500.0
4178500100,20140723T000000,3,2.25,1670,1670,7,282500.0
1523069086,20140605T000000,3,1.75,1460,1460,7,395000.0
6121000090,20140616T000000,3,1.75,1770,1030,7,295000.0
3342100785,20140826T000000,2,1.0,820,820,6,235000.0
6012500100,20141001T000000,3,1.75,1900,1450,8,770000.0
8682291720,20140508T000000,2,2.0,1870,1870,8,559950.0
5041300100,20140710T000000,4,2.0,1840,920,7,639000.0
2473101140,20150428T000000,3,1.0,1590,1140,7,314950.0
8121100600,20150324T000000,3,1.0,1640,1640,7,525000.0
724069059,20140509T000000,3,2.25,3000,3000,11,2400000.0
2755200110,20140602T000000,3,1.75,2160,1390,8,820000.0
6169901130,20140911T000000,3,3.0,2490,1790,8,1385000.0
6385000025,20141017T000000,3,2.0,1290,1290,7,521450.0
509000090,20141006T000000,3,2.5,3190,3190,9,760750.0
622059031,20140604T000000,4,1.0,1540,1540,7,759600.0
5358300100,20140619T000000,3,2.0,2140,1480,8,346150.0
4459800100,20150422T000000,2,1.0,980,980,7,390000.0
2473371780,20140924T000000,5,2.25,2450,2450,8,359950.0
9393700110,20140603T000000,3,2.0,1360,910,6,430000.0
8691360490,20150424T000000,4,3.5,4610,4610,10,960000.0
7605800090,20150108T000000,3,2.5,2860,2860,9,1010000.0
7334500090,20150120T000000,3,2.0,1810,1810,7,290000.0
8964800930,20150317T000000,4,2.0,2240,2240,8,1350000.0
2260800110,20140513T000000,3,3.25,3610,2440,10,777000.0
7550800945,20141007T000000,2,1.0,1450,1450,7,526000.0
1972205338,20150418T000000,3,3.5,1450,1200,8,550000.0
2946000590,20141223T000000,3,1.5,1820,1200,7,276000.0
5700003585,20141229T000000,5,3.25,5620,4140,11,2500000.0
7129302235,20150122T000000,3,1.75,2080,1040,7,325000.0
3278602490,20140926T000000,3,2.5,1780,1780,8,365000.0
3423600025,20150305T000000,4,3.25,2860,1980,9,825050.0
7173700518,20140721T000000,3,1.5,2540,1500,8,690000.0
3277801450,20150415T000000,4,1.0,1140,1140,6,390000.0
1862400518,20150304T000000,3,2.0,1320,1320,7,385000.0
8078350090,20150331T000000,3,2.5,2040,2040,8,619000.0
1423089118,20150325T000000,4,2.25,1790,1170,7,494000.0
7980900011,20150427T000000,3,2.0,1910,1910,8,412450.0
5309100750,20150123T000000,3,1.75,1460,1460,7,580000.0
322059097,20141105T000000,3,1.5,1420,1420,7,269900.0
9834200165,20150406T000000,4,1.5,1790,1790,7,704300.0
2420069201,20141107T000000,3,2.0,1390,1390,8,267000.0
4167300300,20140813T000000,4,1.75,1880,1280,7,310000.0
1105000745,20150123T000000,3,1.5,1570,1570,7,227064.0
8927600100,20140528T000000,3,2.5,2690,1840,7,925000.0
8078490090,20150508T000000,3,1.75,1670,1670,8,245000.0
1736100090,20141214T000000,3,1.0,1040,1040,7,339888.0
3876200100,20140710T000000,4,2.0,1560,1560,7,439000.0
6844702290,20140527T000000,2,1.0,1470,1470,7,400000.0
4022906430,20140630T000000,3,2.25,2070,2070,8,560000.0
5040800015,20141001T000000,2,1.0,1370,1130,8,703011.0
9297301055,20141209T000000,2,1.0,1120,770,7,363000.0
318500300,20140919T000000,4,2.75,2640,2640,9,650000.0
1839910300,20150106T000000,3,1.0,1030,1030,7,299950.0
1446400785,20150422T000000,3,1.0,1120,1120,6,228950.0
4036800015,20141001T000000,4,1.75,1730,880,7,465000.0
8965500900,20150213T000000,3,2.5,2090,2090,9,725000.0
3751603173,20140604T000000,3,1.0,920,920,7,212500.0
3423059140,20140910T000000,4,2.25,2970,2970,8,526000.0
114101055,20141223T000000,3,2.5,1720,1720,8,383000.0
2475200590,20150421T000000,3,1.75,1460,1460,7,244000.0
3856905010,20140805T000000,3,1.5,1540,1490,7,565000.0
7226500100,20150219T000000,8,3.0,2850,2850,7,373000.0
3580900090,20140902T000000,3,2.0,1310,1310,7,300000.0
9558000100,20140520T000000,5,2.5,2430,2430,9,405000.0
1872900076,20140620T000000,3,1.5,1700,1700,8,979000.0
1221059112,20141116T000000,4,1.75,2160,2160,8,324888.0
2877102495,20150429T000000,3,1.5,860,860,6,445000.0
4400200057,20150221T000000,3,3.5,2050,1520,8,761000.0
1049010300,20150427T000000,4,2.0,1650,1130,7,435000.0
6802210090,20140822T000000,3,2.25,1570,1180,7,252000.0
726049232,20140623T000000,3,1.75,1660,1660,7,350000.0
3262300940,20141107T000000,3,1.0,1220,1220,7,875000.0
3262300940,20150210T000000,3,1.0,1220,1220,7,940000.0
1214700090,20140819T000000,3,2.0,1780,1780,7,280000.0
8564950300,20140919T000000,3,2.5,2180,2180,8,450000.0
3321069006,20141231T000000,3,2.5,3520,3520,9,905000.0
3751601501,20140716T000000,3,2.5,2220,2220,8,382450.0
1156000100,20141224T000000,3,2.0,1610,1610,7,246700.0
3972900735,20140814T000000,3,1.5,1070,1070,6,220000.0
6888900115,20150216T000000,3,1.0,1060,910,6,555750.0
3031200165,20140611T000000,3,1.5,1160,1160,7,262500.0
5683000033,20141201T000000,2,1.0,910,910,7,515000.0
7230000265,20140617T000000,3,2.5,2970,2970,9,499500.0
985001015,20140604T000000,1,1.0,790,790,6,135000.0
2815600215,20141118T000000,2,2.0,1540,1540,7,462500.0
3585900090,20150415T000000,4,2.5,3130,2530,9,937500.0
5101407370,20150422T000000,3,1.5,1470,1280,7,458000.0
871001105,20141022T000000,4,2.75,3160,2100,8,845000.0
424069233,20140531T000000,3,2.25,2675,2675,8,660000.0
3830630090,20150417T000000,3,2.0,1340,1340,7,265000.0
1997200215,20140507T000000,9,4.5,3830,2450,7,599999.0
1898310110,20141202T000000,3,2.5,1800,1800,8,280000.0
3407700047,20141029T000000,3,3.25,2990,2990,10,1055000.0
9542100165,20141107T000000,4,3.0,3720,1930,9,875000.0
7140800100,20141014T000000,3,1.0,920,920,6,125000.0
7202340930,20141209T000000,4,3.0,3280,3280,7,634800.0
9262800057,20150203T000000,4,1.0,1440,1440,7,269950.0
1159100100,20140620T000000,3,2.25,1940,1100,8,359950.0
7230900100,20141215T000000,3,1.75,1590,1590,8,417000.0
8682301910,20140722T000000,2,2.0,1340,1340,8,389000.0
7701450110,20140815T000000,4,2.5,3770,3770,11,1038000.0
1725059209,20140929T000000,6,2.5,2680,1340,7,698000.0
4025300195,20150318T000000,4,2.5,2820,2820,8,685000.0
985000900,20141105T000000,3,1.75,1520,1520,5,198500.0
7140700850,20150326T000000,4,2.5,2560,2560,8,350000.0
522079067,20150408T000000,3,2.5,3310,2160,8,649950.0
1387300940,20150429T000000,3,1.5,1540,1540,7,441000.0
8562700090,20141111T000000,3,1.75,1430,1430,8,462600.0
2122059236,20150306T000000,4,2.5,2506,2506,7,365070.0
514500090,20140513T000000,4,2.0,2250,1200,7,550000.0
5680001095,20150428T000000,5,1.75,2740,1370,7,470000.0
2475900855,20140827T000000,3,1.75,1540,1540,6,340000.0
8669400100,20140805T000000,4,2.75,4190,2040,9,910000.0
3824100051,20150407T000000,4,1.75,1690,1190,7,405000.0
952004875,20140602T000000,4,2.25,1990,1420,8,661000.0
9522350090,20141106T000000,4,2.5,2410,2410,9,635000.0
1787600252,20150505T000000,2,1.0,1150,950,7,282000.0
7148000315,20150211T000000,4,1.75,1720,1720,7,235000.0
2180001080,20140819T000000,3,2.0,1260,1260,7,277500.0
1328330590,20150420T000000,5,2.5,2020,1430,8,346500.0
34001304,20150410T000000,5,2.25,2240,1490,7,480000.0
1558500100,20140916T000000,4,2.25,1930,1930,8,360000.0
2887950110,20141106T000000,3,2.5,1820,1420,7,245000.0
6852700412,20140919T000000,3,3.5,1560,1240,8,625000.0
1798000100,20140529T000000,5,3.0,2170,1450,8,750500.0
9516500100,20150418T000000,3,1.75,1600,1180,8,525000.0
203400090,20140729T000000,4,3.5,3760,2950,9,740000.0
4036800805,20140513T000000,3,1.5,1240,1240,7,523000.0
7129302615,20150304T000000,3,1.75,1090,1090,8,292000.0
7278700100,20150121T000000,4,2.5,2740,1820,8,625000.0
7852070090,20150116T000000,3,2.5,3110,3110,9,700000.0
1250200552,20150312T000000,3,2.5,1610,1280,7,399950.0
9126100608,20150225T000000,4,3.5,1880,1650,8,545000.0
396100025,20140807T000000,4,2.0,1740,870,6,339999.0
9184700600,20141201T000000,4,2.25,3270,2180,8,1210000.0
4221250090,20141113T000000,3,2.5,1990,1990,8,545000.0
8731901810,20150309T000000,4,1.75,1960,1960,8,260000.0
7977201707,20140523T000000,3,1.75,1680,960,7,526000.0
3260350090,20141112T000000,4,3.0,2910,2910,9,701000.0
7399300850,20141003T000000,3,2.25,1500,1210,7,290000.0
461002551,20141004T000000,1,1.0,580,580,7,330600.0
9158100090,20150427T000000,3,1.75,2540,1270,7,550500.0
9358002305,20150313T000000,2,1.0,950,950,7,430000.0
2235000015,20140804T000000,2,1.0,810,810,7,260600.0
9523104345,20141218T000000,5,3.0,4080,2720,8,825000.0
6139100056,20141023T000000,4,2.0,1820,1300,7,378950.0
808300090,20150116T000000,4,2.5,2650,2650,7,435000.0
8077100031,20150422T000000,3,2.25,1670,1250,9,631000.0
1402650110,20140518T000000,3,2.5,2480,2480,8,415000.0
7985000100,20141021T000000,3,1.75,1240,1070,8,222000.0
1796350690,20140820T000000,3,2.0,1390,1390,7,245000.0
7504110110,20150325T000000,3,2.5,2880,2880,10,720000.0
4324500490,20141223T000000,3,1.0,1060,1060,7,215000.0
1257202120,20141030T000000,2,1.0,1070,830,7,579100.0
3987700115,20140728T000000,4,1.75,1640,870,7,522500.0
9137101353,20140919T000000,3,2.0,1510,910,7,489000.0
3298701066,20150506T000000,3,1.0,1230,1230,6,240000.0
8682290100,20150421T000000,3,2.0,1510,1510,8,420250.0
4055700778,20141114T000000,4,2.5,3180,2120,8,523000.0
438000025,20140513T000000,4,2.0,2260,1430,8,628000.0
2474400300,20150506T000000,4,2.5,1920,1920,8,320000.0
87000283,20141118T000000,3,2.5,1980,1980,8,359950.0
2946001645,20140505T000000,2,1.0,1200,1200,6,232000.0
9294300495,20141114T000000,4,2.25,2020,1210,8,810000.0
492000475,20141211T000000,4,1.5,2010,1890,7,245000.0
3876540600,20150507T000000,3,2.25,1930,1470,7,273000.0
4122500100,20150211T000000,5,2.5,2710,1720,8,1191000.0
2461900945,20150421T000000,5,1.0,1950,1450,7,438000.0
7221400495,20140717T000000,3,1.75,2110,2110,8,400000.0
2349300090,20140516T000000,3,1.0,1250,1250,7,340000.0
9523100459,20140609T000000,2,2.5,1380,1380,9,552000.0
3856904580,20141125T000000,3,1.75,2050,2050,8,790000.0
7345600755,20140707T000000,3,1.5,1800,1800,8,360000.0
798000457,20150302T000000,3,1.0,1310,1310,7,235000.0
7986400945,20141010T000000,2,1.0,1010,1010,7,775000.0
395300100,20140514T000000,3,2.75,1850,1850,7,489200.0
2473510090,20140729T000000,3,2.25,1750,1750,8,341000.0
1329300300,20141001T000000,4,2.5,2154,2154,8,335000.0
952007069,20150121T000000,3,1.75,1230,1010,8,393500.0
8073000265,20140918T000000,3,2.0,1960,980,6,360000.0
952004745,20150304T000000,4,1.0,1070,870,6,400800.0
1376800115,20141103T000000,3,1.0,1450,1190,7,585000.0
6613000750,20141001T000000,4,2.75,3680,2480,9,1600000.0
2303900090,20140729T000000,4,2.5,5760,4390,12,2880500.0
6713700025,20140515T000000,3,1.0,1220,1220,7,300000.0
4083304535,20141114T000000,4,2.75,2950,1810,7,1045000.0
3626039403,20140922T000000,3,1.5,1340,1040,7,360000.0
254000100,20140620T000000,4,2.25,2870,2220,8,665900.0
2724049076,20140822T000000,4,1.0,2590,2000,7,470000.0
8562500690,20140513T000000,4,1.75,2090,1070,8,581000.0
3834500195,20140707T000000,6,3.5,3000,1500,8,527000.0
2207100405,20150506T000000,4,1.75,1730,880,7,423000.0
9482700475,20140927T000000,4,3.5,2850,2040,7,875000.0
7905200386,20140729T000000,3,1.0,1020,1020,7,410000.0
8680500090,20150316T000000,3,2.5,2200,2200,9,606000.0
3424089119,20150501T000000,3,2.5,3240,3240,7,654000.0
1437500015,20140709T000000,3,0.75,490,490,5,150000.0
3298700110,20141109T000000,3,2.5,2990,1550,7,373000.0
6300000337,20140529T000000,5,2.0,2450,1240,7,550000.0
8561200110,20140521T000000,3,2.5,1900,1900,8,512500.0
2781250110,20150428T000000,4,2.5,2640,2640,7,360000.0
4442800008,20140926T000000,3,2.0,1340,1340,8,369000.0
2619920110,20141230T000000,4,2.5,3220,3220,9,825000.0
7334501130,20141201T000000,3,2.0,930,930,7,255000.0
9471200115,20140528T000000,4,2.5,3240,2260,10,1285000.0
2597500090,20140808T000000,5,2.5,2630,2630,8,270000.0
8665050490,20140924T000000,3,2.5,1730,1730,8,480680.0
1736800740,20150303T000000,4,1.75,2120,1220,8,525000.0
6163901751,20140623T000000,3,1.0,880,880,6,291500.0
2323059184,20141230T000000,4,2.0,1800,1800,7,305000.0
7349650490,20150507T000000,3,1.75,1600,1600,7,285000.0
1025039086,20140916T000000,3,2.5,3280,3280,11,1875000.0
274100090,20150108T000000,5,1.75,3290,1790,7,329500.0
3342104046,20140708T000000,4,2.25,2890,2890,10,1570000.0
7893801862,20140811T000000,3,2.5,1730,1330,7,379260.0
7852060490,20140709T000000,3,2.5,1590,1590,7,356000.0
7923300115,20141201T000000,4,1.75,1710,1710,7,571900.0
2868300115,20140821T000000,3,1.75,1995,1995,7,271500.0
9477001270,20150316T000000,3,1.75,1300,1300,7,390000.0
522069119,20150512T000000,3,2.5,2720,2040,8,550000.0
2025049175,20150105T000000,2,2.5,1360,1360,8,755000.0
2771604226,20141118T000000,2,2.5,1590,1300,8,509500.0
2917200615,20150325T000000,2,1.0,1200,1080,7,486700.0
9551201295,20140728T000000,2,1.0,1170,1170,7,527500.0
7443000985,20140815T000000,5,2.5,2010,1510,6,475000.0
3395041194,20140827T000000,3,2.75,1880,1810,7,268000.0
1024069162,20150416T000000,3,2.0,3250,3250,8,562000.0
5452800735,20140722T000000,4,2.5,2270,1310,9,780000.0
2902200015,20150106T000000,9,3.0,3680,2830,7,700000.0
1698900195,20140902T000000,3,2.0,1880,1040,8,710000.0
442000015,20140612T000000,3,1.0,1050,910,7,445000.0
222069058,20140915T000000,3,3.25,2250,2250,9,729000.0
2926049449,20140618T000000,3,3.25,1689,1689,8,384400.0
6071800100,20150327T000000,6,3.0,2860,1430,8,815000.0
4003000110,20141029T000000,4,2.5,2710,2710,10,865000.0
925059198,20140828T000000,3,2.0,1770,1770,7,514000.0
6072700110,20140520T000000,4,2.75,2820,1860,8,615000.0
1926069143,20141016T000000,4,3.25,3400,2000,8,865000.0
2871000300,20141013T000000,4,2.5,3110,3110,9,755000.0
6163900301,20150427T000000,4,1.0,1480,1080,7,425000.0
4318200090,20140618T000000,2,1.0,940,940,6,375000.0
9526600090,20150424T000000,4,2.5,2680,2680,8,750000.0
629420100,20140926T000000,4,2.75,3190,3190,9,722000.0
6905200215,20150331T000000,3,2.5,1920,1920,9,1011000.0
7202430110,20140625T000000,3,2.5,2610,2610,9,725000.0
87000245,20140930T000000,3,0.75,1040,1040,6,170000.0
6667400090,20150501T000000,4,3.25,2880,2270,11,845000.0
6802200100,20150115T000000,3,2.0,1450,1450,7,271900.0
913000315,20140605T000000,6,4.5,3902,2782,9,1300000.0
8732030490,20141222T000000,4,2.5,2460,1500,8,261500.0
3629920600,20140516T000000,3,2.5,2170,2170,9,619500.0
1524079156,20140610T000000,5,2.25,1970,1450,7,435000.0
6450301690,20141003T000000,3,1.0,1000,1000,7,210000.0
5309101050,20141126T000000,3,2.0,1580,790,7,489950.0
8857600820,20140508T000000,4,1.5,2130,1100,7,260000.0
3500100025,20140628T000000,4,1.0,1370,1370,7,300000.0
5152100110,20150422T000000,4,2.0,2150,1330,8,530000.0
3298600850,20141216T000000,3,1.75,1370,1370,8,235000.0
3856902250,20150105T000000,3,1.0,1370,1370,8,593500.0
8887001140,20140723T000000,3,3.0,3290,2330,8,562000.0
2621069066,20150427T000000,3,2.0,3190,3190,9,585000.0
251620090,20140530T000000,4,3.25,4140,3300,10,2400000.0
3546000090,20150224T000000,3,1.75,1690,1690,7,199500.0
3359500755,20140902T000000,5,1.0,1690,1690,7,544500.0
3579800485,20150218T000000,3,1.0,1430,1430,7,394900.0
2919201335,20140731T000000,4,3.75,1980,1980,9,912000.0
1796370930,20140710T000000,3,2.5,1490,1490,7,260000.0
3864000090,20150219T000000,5,3.0,3620,1900,8,858000.0
8651100110,20141209T000000,4,2.5,2720,1870,9,1275000.0
8731730590,20150513T000000,4,1.75,1490,1490,7,242150.0
1761100300,20141030T000000,3,1.75,1230,1230,7,220000.0
9542800820,20150430T000000,3,2.0,1900,1340,7,235000.0
2644900110,20141021T000000,3,1.75,1530,1530,7,370000.0
1626069198,20141003T000000,3,1.75,2290,1390,8,450000.0
5101408593,20140711T000000,5,1.5,2240,1280,8,534950.0
7853270100,20150315T000000,4,2.5,3470,3470,9,730000.0
3308030100,20140925T000000,4,2.5,3050,1550,8,465000.0
1330280100,20140801T000000,3,1.0,1100,1100,7,178000.0
2212200090,20150209T000000,3,1.0,1610,1080,7,215000.0
9264921140,20150312T000000,3,2.75,1910,1210,8,300000.0
8902000068,20140515T000000,3,2.0,1510,1230,7,430000.0
7338000850,20140731T000000,3,1.5,1280,1280,6,183000.0
2770600853,20140612T000000,3,2.5,1910,1530,8,585000.0
4239400740,20140716T000000,3,1.0,1170,1170,6,192950.0
6184700100,20140926T000000,2,1.0,1550,1550,7,599000.0
3157600615,20140708T000000,3,1.0,1060,1060,7,326500.0
6145601810,20140718T000000,2,1.0,1040,1040,7,358803.0
1235700042,20140528T000000,3,2.5,1550,1550,7,537000.0
7781600025,20141023T000000,3,2.5,2490,1580,9,1155000.0
7116500705,20150129T000000,2,1.0,920,920,6,156000.0
2320069206,20150325T000000,3,1.0,1250,1250,6,219000.0
1794501390,20150501T000000,3,1.5,2540,1630,8,1190000.0
2122059160,20150427T000000,5,1.75,2190,1380,8,248000.0
2421069039,20150209T000000,3,1.75,1340,1340,7,340000.0
5452800495,20150422T000000,5,2.5,2410,1400,8,899100.0
4024100961,20140728T000000,3,1.75,1830,1830,7,346950.0
7857001560,20140917T000000,3,1.0,1850,1740,6,330000.0
9540100025,20140731T000000,3,1.0,1410,1410,7,325000.0
2473410740,20141027T000000,3,1.75,1460,1460,8,315000.0
2770604365,20140623T000000,3,2.5,1500,1200,9,649950.0
173000025,20140825T000000,3,1.0,1130,1130,6,316000.0
7853340490,20140617T000000,2,2.5,1620,1620,8,386000.0
239000115,20150408T000000,2,1.75,2330,1450,7,535000.0
9528101032,20150325T000000,3,3.0,1520,1520,7,600000.0
5416100110,20141118T000000,4,2.5,2840,2840,8,339000.0
4331000265,20140926T000000,3,2.0,1520,1520,7,167000.0
5249803885,20141215T000000,3,1.0,1740,1740,8,430000.0
7853301390,20140821T000000,4,4.0,4000,4000,9,688000.0
1376800025,20140908T000000,3,2.25,2780,1670,9,834500.0
7639900025,20140628T000000,4,4.25,3500,2140,9,1075000.0
2822059262,20141201T000000,3,1.0,1060,1060,7,250000.0
8113100850,20150410T000000,3,1.0,1290,1290,7,402500.0
565300110,20141216T000000,3,2.5,2390,1600,8,432500.0
1887000100,20140814T000000,5,1.75,2460,1380,7,485000.0
8731990090,20140820T000000,4,2.75,2930,1580,9,560000.0
3432500705,20141021T000000,4,2.25,2200,2200,7,410000.0
1015500300,20140515T000000,3,2.5,1870,1470,8,455000.0
3972300100,20141229T000000,4,2.5,2060,1190,7,459500.0
3876300600,20141212T000000,4,1.75,1610,1610,7,371000.0
2111010940,20150220T000000,3,2.25,2120,2120,7,289500.0
2771102158,20141021T000000,3,3.5,1450,1160,8,395000.0
1498304065,20140614T000000,2,1.0,1980,1090,7,496752.0
6150200375,20141001T000000,2,1.0,860,860,6,227000.0
3343901340,20140804T000000,3,1.75,1460,1460,7,330000.0
4037800015,20150123T000000,5,2.0,2590,1340,7,480000.0
1626079066,20140806T000000,2,1.0,1120,1120,6,290000.0
6200017,20141112T000000,3,1.0,1340,1340,5,281000.0
5249805090,20150407T000000,4,1.5,1780,1780,8,705000.0
4217401055,20140502T000000,4,2.5,2920,1910,8,1400000.0
7738500475,20141212T000000,4,3.25,2820,1410,7,485000.0
2767603250,20150309T000000,3,2.25,1550,1550,8,622000.0
2620069113,20140902T000000,3,2.25,1600,1600,8,380000.0
3760500336,20141126T000000,4,2.75,3190,3190,10,2125000.0
5101404563,20140627T000000,3,1.75,1960,980,7,561500.0
9407000600,20140916T000000,3,1.0,970,970,7,242000.0
9353300600,20140624T000000,3,1.5,1360,1360,7,348500.0
9353300600,20150326T000000,3,1.5,1360,1360,7,370000.0
993000090,20150414T000000,6,3.75,3810,3810,8,752000.0
1796361140,20141031T000000,3,1.75,1340,1100,7,230000.0
1112000031,20150318T000000,3,2.25,1990,1990,9,715000.0
2822049160,20150417T000000,3,1.75,1120,1120,7,240415.0
3856904560,20141125T000000,4,1.75,2060,1460,7,562000.0
2492200956,20140805T000000,3,1.5,1170,1170,6,360000.0
2770604079,20141029T000000,3,2.5,1610,1080,9,659950.0
2719100042,20140623T000000,3,2.0,1890,1430,9,458500.0
7899800864,20150305T000000,2,2.0,1070,720,9,259950.0
9485750110,20140918T000000,3,1.75,1680,1680,8,366000.0
2024059058,20150428T000000,4,2.75,2890,2890,9,978000.0
7977201865,20150421T000000,2,1.0,1360,1060,7,525000.0
4232900940,20140522T000000,3,1.5,1660,1660,8,926300.0
3364900375,20150423T000000,2,1.0,1620,1620,7,750000.0
4151800375,20141204T000000,2,1.0,960,960,6,660000.0
2610100015,20140813T000000,4,1.75,1000,1000,6,305000.0
8682230590,20150426T000000,2,2.5,2395,2395,8,800000.0
3876100940,20150427T000000,4,1.75,3050,1800,8,600000.0
1221079058,20140827T000000,2,1.0,1120,1120,6,435000.0
2770605550,20150310T000000,4,3.25,2960,2190,9,1135000.0
4468400214,20141010T000000,3,2.25,1250,1250,8,318000.0
2767705010,20141006T000000,4,2.0,1940,980,7,639000.0
5422560930,20150316T000000,3,2.5,1750,1750,8,453000.0
824059211,20141117T000000,4,1.75,2150,2150,7,800000.0
6825100015,20140604T000000,2,1.75,1500,910,7,437000.0
4166600115,20141121T000000,3,2.75,3230,3230,7,1150000.0
3574801500,20140926T000000,4,2.5,3000,3000,8,490000.0
9477001140,20140710T000000,4,1.75,1520,1520,7,499950.0
3384300100,20141226T000000,3,1.5,1190,1190,7,160134.0
6123600100,20141215T000000,3,1.0,990,990,7,191000.0
1311300100,20150115T000000,3,1.0,1250,1250,7,221000.0
3812400854,20141028T000000,4,2.0,2080,1330,7,352800.0
1326069188,20150511T000000,3,2.5,1640,1640,7,350000.0
3131201865,20140617T000000,4,1.5,1550,1350,7,458000.0
321059059,20140519T000000,3,1.0,1290,1290,7,359950.0
223039330,20150407T000000,3,3.0,3250,3250,10,1050000.0
7857000900,20140724T000000,3,1.75,1260,1260,6,353000.0
8109800110,20140801T000000,3,3.5,2840,2840,10,717550.0
5422560900,20140807T000000,3,2.25,1960,1960,8,450000.0
3332000195,20140924T000000,3,1.0,760,760,5,167500.0
2423029245,20140617T000000,3,1.75,2240,2240,8,550000.0
8651600110,20150421T000000,4,2.25,2240,2240,9,939000.0
7902200015,20150429T000000,3,1.75,1820,1820,8,700000.0
3523089019,20140519T000000,4,3.5,3370,3370,9,480000.0
8827900015,20140829T000000,3,1.0,1160,1160,8,501000.0
9237800100,20150204T000000,3,2.25,1640,1320,8,580000.0
2724089019,20140523T000000,1,0.75,820,820,5,527550.0
5416501030,20141124T000000,4,2.5,2800,2800,9,399000.0
7211402305,20150415T000000,3,1.75,1780,1080,6,240000.0
1221059176,20150311T000000,4,2.75,2200,1410,7,353000.0
7549802600,20140528T000000,4,2.0,1480,740,6,335000.0
4112100165,20150317T000000,3,3.0,2010,1860,7,475000.0
7518506595,20140826T000000,3,2.0,2880,2080,7,660000.0
2767602490,20140724T000000,3,1.0,940,940,6,551000.0
3821000100,20150320T000000,4,1.75,1620,1620,7,249950.0
524069019,20141120T000000,4,3.25,4400,4400,11,1150000.0
1492800296,20140703T000000,3,1.75,1530,1410,7,575000.0
7855900110,20140718T000000,4,2.75,3460,1780,9,1088890.0
7853290090,20141118T000000,4,2.5,2890,2890,7,515000.0
2123049175,20141210T000000,3,1.5,1980,1980,7,235000.0
2025049064,20140915T000000,3,1.0,1980,1980,8,796000.0
6046401105,20150423T000000,2,1.5,1450,820,7,450000.0
3505100756,20141106T000000,4,3.0,4280,2180,11,2050000.0
5468730110,20140508T000000,4,2.5,1810,1810,7,270000.0
5154200015,20150414T000000,3,3.0,2490,2490,10,1705000.0
9285800590,20150309T000000,3,1.0,1610,1610,7,565000.0
4083304190,20140804T000000,1,2.5,1820,1090,7,680000.0
7574910490,20141114T000000,4,2.5,3520,3520,10,864500.0
868001030,20140915T000000,4,2.25,3740,1870,9,1150000.0
8108600464,20140515T000000,3,2.25,2150,2150,7,335000.0
3295610490,20150504T000000,4,3.25,3526,3526,10,911000.0
5013500110,20141112T000000,2,1.0,1070,830,7,425000.0
3223069019,20141029T000000,3,1.0,1410,1410,7,299950.0
2725069085,20141208T000000,4,2.5,3190,3190,10,864000.0
6821600265,20150305T000000,2,1.0,1270,1270,7,425000.0
1471701780,20140814T000000,4,1.5,1970,1970,7,374950.0
9835800750,20141203T000000,3,2.25,1640,1180,8,247000.0
8835900015,20141212T000000,3,1.0,1600,1600,8,475000.0
806800110,20140801T000000,3,2.5,3020,3020,7,275000.0
826069002,20141029T000000,2,1.0,1350,1350,6,355000.0
2222059064,20150318T000000,4,1.75,1870,1070,7,285000.0
7781600100,20140905T000000,3,2.75,2730,1940,9,1338750.0
